nama_toko,url_toko,rating_toko,nama_produk,harga,rating_produk,terjual,lokasi_seller,kategori,sub_kategori,badge,url_produk,platform,waktu_scrape
-,-,-,Rp 30.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/raya-kosmetik-gresik/amigurumi-keychan-duck-lucu-produk-unik-cocok-untuk-koleksi-atau-hadiah-amigurumi-lucu-dan-menarik-keychain-1734677486430291247,Tokopedia,2026-09-25 09:50
-,-,-,Rp 30.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/raya-kosmetik-gresik/monkey-gantungan-kunci-amigurumi-1734972116194985263,Tokopedia,2026-09-25 09:50
-,-,-,Rp 16.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/raya-kosmetik-gresik/tulip-gantungan-kunci-tas-1735026678798320943,Tokopedia,2026-09-25 09:50
-,-,-,"Almaz Fried Chicken Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/almaz-fried-chicken-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 999.999.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/almaz-fried-chicken-gresik/emir-set-produk-terbaru-dari-kami-1733574258289182421,Tokopedia,2026-09-25 09:50
-,-,-,"Produsen sabun murah gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/produsen-sabun-murah-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 17.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/produsen-sabun-murah-gresik/sunwozzz-pembersih-lantai-extra-lavender-apel-jeruk-1000ml-produk-pembersih-lantai-berkualitas-tinggi-1736204749324715294,Tokopedia,2026-09-25 09:50
-,-,-,Rp 16.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/produsen-sabun-murah-gresik/sunwozz-pembersih-kaca-1000ml-cairan-pembersih-kaca-berkualitas-tinggi-untuk-rumah-dan-kantor-1736220747065623838,Tokopedia,2026-09-25 09:50
-,-,-,Rp 17.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/produsen-sabun-murah-gresik/sunwozz-detergent-cair-1000ml-deterjen-cair-wangi-tahan-lama-pembersih-pakaian-anti-bau-apek-1736106297054627102,Tokopedia,2026-09-25 09:50
-,-,-,"rumah kado Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Souvenir & Perayaan,,-,https://www.tokopedia.com/rumah-kado-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 65.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/rumah-kado-gresik/buket-bunga-wisuda-murah-area-gresik-1730166515637912752,Tokopedia,2026-09-25 09:50
-,-,-,"Cireng Bunda Gresik
Kab. Bojonegoro
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cireng-bunda-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Maharani Store Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/maharani-store-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/maharani-store-gresik/omg-lip-kiss-lip-cream-omg-matte-last-lip-cream-vinyl-lip-gloss-1731644858207929646,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/maharani-store-gresik/esenses-waterproof-mascara-8ml-longlasting-essense-maskara-beauty-booth-beautybooth-1731644160786007342,Tokopedia,2026-09-25 09:50
-,-,-,Rp 149.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/maharani-store-gresik/bnb-barenbliss-bloomatte-perfect-zoom-cover-cushion-15g-16h-flawless-matte-1731871568484271406,Tokopedia,2026-09-25 09:50
-,-,-,"Al Ibad Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/al-ibad-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 455.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/al-ibad-gresik/sarung-lamiri-jentik-sutra-1729658260289390052,Tokopedia,2026-09-25 09:50
-,-,-,Rp 960.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/al-ibad-gresik/sarung-lamiri-sge-sutra-s90-tenun-songket-1734433777203774948,Tokopedia,2026-09-25 09:50
-,-,-,Rp 1.020.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/al-ibad-gresik/sarung-bhs-motif-jadoel-kdt-sutra-sarung-gus-iqdam-1729745456785163748,Tokopedia,2026-09-25 09:50
-,-,-,"INStore Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/instore-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 59.990,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/instore-gresik/mamypoko-x-tra-kering-nbs44-s38-m32-l28-xl26-dan-xxl24-1730888485543839707,Tokopedia,2026-09-25 09:50
-,-,-,Rp 35.990,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/instore-gresik/my-baby-minyak-telon-150ml-1731007447863625691,Tokopedia,2026-09-25 09:50
-,-,-,Rp 74.990,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/instore-gresik/mamypoko-x-tra-kering-s56-m48-l42-xl38-dan-xxl34-1730955128574478299,Tokopedia,2026-09-25 09:50
-,-,-,"SARI TANI GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sari-tani-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 70.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sari-tani-gresik/herbisida-bravotop-555sl-1-liter-100-ampuh-untuk-pengendalian-rumput-dan-tanaman-1734315027439257382,Tokopedia,2026-09-25 09:50
-,-,-,Rp 12.580,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sari-tani-gresik/gibgro-panen-20-sp-kemasan-1gr-1-kotak-isi-40-biji-nufarm-zat-pengatur-tumbuh-bahan-aktif-asam-giberelat-20-1734153054009001766,Tokopedia,2026-09-25 09:50
-,-,-,Rp 62.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sari-tani-gresik/meto-490-sl-pestisida-berkualitas-tinggi-1734314803358828326,Tokopedia,2026-09-25 09:50
-,-,-,"SARITANI GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/saritani-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 45.550,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/saritani-gresik/gibgro-panen-20-sp-kemasan-1gr-1-kotak-isi-40-biji-nufarm-zat-pengatur-tumbuh-bahan-aktif-asam-giberelat-20-1732677170489885816,Tokopedia,2026-09-25 09:50
-,-,-,Rp 39.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/saritani-gresik/filia-525se-fungisida-untuk-mengendalikan-jamur-pada-tanaman-padi-dan-bawang-merah-50ml-250ml-1731238857342485624,Tokopedia,2026-09-25 09:50
-,-,-,Rp 41.050,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/saritani-gresik/insektisida-sumo-50ec-80ml-250ml-500ml-1731240165375771768,Tokopedia,2026-09-25 09:50
-,-,-,"Seply Store Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/seply-store-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 249.900,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/seply-store-gresik/seply-gamis-wanita-muslimah-variasi-meyra-274-1729727948543985360,Tokopedia,2026-09-25 09:50
-,-,-,Rp 249.900,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/seply-store-gresik/seply-gamis-wanita-muslimah-variasi-meyra-205-1729731603679119056,Tokopedia,2026-09-25 09:50
-,-,-,Rp 169.900,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/seply-store-gresik/seply-atasan-tunik-wanita-muslimah-variasi-sasha-05-1729734441591801552,Tokopedia,2026-09-25 09:50
-,-,-,"Keranjang Taki gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/keranjang-taki-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Kaosan Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/kaosan-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 52.460,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/kaosan-gresik/kaosan-kaos-polos-pria-dan-wanita-lengan-pendek-cotton-combed-24s-1737297355741366068-1737297441545815860,Tokopedia,2026-09-25 09:50
-,-,-,"zahra store gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/zahra-store-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 121.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/zahra-store-gresik/zwitsal-gift-box-perlengkapan-bayi-1730391961890948147,Tokopedia,2026-09-25 09:50
-,-,-,Rp 65.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/zahra-store-gresik/setelan-celana-fullprint-junior-anak-1730844397116556339,Tokopedia,2026-09-25 09:50
-,-,-,Rp 67.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/zahra-store-gresik/aron-tuxedo-baby-6-12-bulan-1730394455750313011,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik Jaya Berkah
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-jaya-berkah,Tokopedia,2026-09-25 09:50
-,-,-,"SUKUN GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sukun-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 18.458,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sukun-gresik/sukun-fresh-1736665621565966222-1736666331198621582,Tokopedia,2026-09-25 09:50
-,-,-,"aditya gresik comp
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aditya1407,Tokopedia,2026-09-25 09:50
-,-,-,Rp 400.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aditya1407/gigabyte-ssd-nvme-128gb-normal-untuk-laptop-1735226339383085041,Tokopedia,2026-09-25 09:50
-,-,-,Rp 11.080,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aditya1407/lock-nut-3-4-inch-rsc-hdg-untuk-conduit-type-g,Tokopedia,2026-09-25 09:50
-,-,-,"DYN CLOTHINGLINE GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/dyn-clothingline-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 460.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/dyn-clothingline-gresik/dyn-clothingline-ophelia-dress-plisket-motif-premium-silk-1734505438284579901,Tokopedia,2026-09-25 09:50
-,-,-,Rp 495.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/dyn-clothingline-gresik/dyn-clothingline-sheila-dress-1734236858786546749,Tokopedia,2026-09-25 09:50
-,-,-,Rp 555.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/dyn-clothingline-gresik/dyn-clothingline-aysara-dress-free-scarf-1734653631444190269-1734653634651063357,Tokopedia,2026-09-25 09:50
-,-,-,"Kokopedia Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/kokopediagresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 75.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/kokopediagresik/stample-stempel-tanggal-trodat-4810,Tokopedia,2026-09-25 09:50
-,-,-,Rp 24.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/kokopediagresik/kertas-foto-high-glossy-photo-papper,Tokopedia,2026-09-25 09:50
-,-,-,Rp 17.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/kokopediagresik/amplop-perekat-peel-seal-j-plus-90,Tokopedia,2026-09-25 09:50
-,-,-,"Amplop Lebaran Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/amplop-lebaran-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 2.850,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/amplop-lebaran-gresik/gable-box-box-hampers-idul-fitri-lucu-aesthethic-tebal-1730773930811754272,Tokopedia,2026-09-25 09:50
-,-,-,Rp 4.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/amplop-lebaran-gresik/isi-10-amplop-3d-natal-2025-tebal-aesthethic-premium-1733026254525138720,Tokopedia,2026-09-25 09:50
-,-,-,Rp 4.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/amplop-lebaran-gresik/isi-10-amplop-lebaran-3d-gemes-lucu-muslim-kue-aesthetic-2026-1733026338045593376,Tokopedia,2026-09-25 09:50
-,-,-,"Moa Cell Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/moacell,Tokopedia,2026-09-25 09:50
-,-,-,Rp 1.700.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/moacell/samsung-a04-4-64,Tokopedia,2026-09-25 09:50
-,-,-,Rp 10.000.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/moacell/samsung-s21-ultra-12-256gb-sein,Tokopedia,2026-09-25 09:50
-,-,-,Rp 250.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/moacell/realme-buds-classic-original-resmi,Tokopedia,2026-09-25 09:50
-,-,-,"Dapur Hemat Store Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/dapur-hemat-store-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"BERKAH METALINDO Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/berkah-metalindo-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Melani store gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/melani-store-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 33.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/melani-store-gresik/scrafr-only-by-arma-scraft-1729784876469355702,Tokopedia,2026-09-25 09:50
-,-,-,Rp 180.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/melani-store-gresik/glowingin-skincare-180k-get-5-item-1730238190206026934,Tokopedia,2026-09-25 09:50
-,-,-,Rp 125.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/melani-store-gresik/abrina-dress-by-dinar-daily-1729789836830606518,Tokopedia,2026-09-25 09:50
-,-,-,"TOBELO GRESIK SEPATU & SANDAL
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Sepatu & Sandal,,-,https://www.tokopedia.com/tobelo-gresik-sepatu--sandal,Tokopedia,2026-09-25 09:50
-,-,-,Rp 85.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/tobelo-gresik-sepatu--sandal/sandal-jepit-kasogi-model-jempol-untuk-pria-dan-wanita-1730277076024264298,Tokopedia,2026-09-25 09:50
-,-,-,Rp 480.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/tobelo-gresik-sepatu--sandal/selop-pakalolo-kulit-asli-model-terbaru-1734464195720742506,Tokopedia,2026-09-25 09:50
-,-,-,Rp 70.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/tobelo-gresik-sepatu--sandal/sandal-asisa-turki-ringan-di-pakai-1730491446513927786,Tokopedia,2026-09-25 09:50
-,-,-,"Apotek APB Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-apb-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 19.400,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-apb-gresik/oxyvit-vitamin-daya-tahan-tubuh-dan-mata-1729563734652716615,Tokopedia,2026-09-25 09:50
-,-,-,Rp 145.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-apb-gresik/natureline-vitamin-d3-anak-peninggi-badan-1729573358579910215,Tokopedia,2026-09-25 09:50
-,-,-,Rp 27.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-apb-gresik/herbakof-sirup-batuk-dengan-bahan-herbal-alami-60-ml-1729726962630624839,Tokopedia,2026-09-25 09:50
-,-,-,"Oleh Oleh Umroh Haji Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/oleh-oleh-umroh-haji-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Mf aluminium gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mf-aluminium-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 5.000.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mf-aluminium-gresik/lemari-baju-aluminium-dan-acp-1735770295362160276,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik Casual_NEW
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresikcasual,Tokopedia,2026-09-25 09:50
-,-,-,Rp 8.250.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresikcasual/adidas-warszawa-spzl-original-100-bnibwt-1734419785850062264,Tokopedia,2026-09-25 09:50
-,-,-,Rp 6.500.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresikcasual/adidas-cp-manchester-spzl-manchester-x-c-p-company-1734418132983449016,Tokopedia,2026-09-25 09:50
-,-,-,Rp 5.285.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresikcasual/adidas-london-96-core-black-original-39-a55d6,Tokopedia,2026-09-25 09:50
-,-,-,"Discus Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/discusgresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 15.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/discusgresik/espresso-clear-aquair-pigment-hijau-bacteria-booster-bakteri-starter,Tokopedia,2026-09-25 09:50
-,-,-,Rp 1.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/discusgresik/biaya-packing-kardus-extra,Tokopedia,2026-09-25 09:50
-,-,-,Rp 30.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/discusgresik/evolution-evo-soil-platinum-media-tanam-soil-aquascape-akuarium,Tokopedia,2026-09-25 09:50
-,-,-,"Muslim Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/muslim-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 895.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/muslim-gresik/melilea-greenfield-organic-minuman-serbuk-kedelai-apple-orchid-makanan-organik-nutrisi-lengkap-detoksifikasi-pemulihan-alami-kaya-sayuran-organik-20-macam-1731695600254617397,Tokopedia,2026-09-25 09:50
-,-,-,Rp 250.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/muslim-gresik/bp-norway-berasal-ikan-salmon-halal-dr-laut-antartika-dan-di-proses-secara-higienis-1732129741994690357,Tokopedia,2026-09-25 09:50
-,-,-,Rp 275.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/muslim-gresik/mr-finso-permainan-edukatif-yang-di-rancang-untuk-belajar-mengolah-uang-menabung-berinfestasi-menata-ekonomi-secara-syari-ah-1731696162026129205,Tokopedia,2026-09-25 09:50
-,-,-,"Sarung gresik99
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Fashion Muslim,,-,https://www.tokopedia.com/sarung-gresik99,Tokopedia,2026-09-25 09:50
-,-,-,Rp 175.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sarung-gresik99/sarung-lamiri-tkd-original-songket-motif-dewasa-1729572556261786871,Tokopedia,2026-09-25 09:50
-,-,-,Rp 135.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sarung-gresik99/lamiri-sarung-tkb-original-pabrik-harga-murah-ori-tkb-031-motif-baru-kualitas-terbaik-1729606606636091639-1734594986856383735,Tokopedia,2026-09-25 09:50
-,-,-,Rp 205.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sarung-gresik99/lamiri-sarung-lamiri-original-songket-tsd-motif-songket-gunung-timbul-125x105-cm-elegan-berkelas-dengan-stempel-original-proses-mesin-tenun-premium-1734504008224507127,Tokopedia,2026-09-25 09:50
-,-,-,"toko buku ratu murah gresik01
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Buku & Alat Tulis,,-,https://www.tokopedia.com/tokobukuratu,Tokopedia,2026-09-25 09:50
-,-,-,Rp 75.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/tokobukuratu/buku-plh-4-pendidikan-lingkungan-hidup-untuk-sd-mi-kelas-4-kurikulum-merdeka-1732855531471079020,Tokopedia,2026-09-25 09:50
-,-,-,Rp 15.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/tokobukuratu/buku-mudah-membangun-toko-online-dengan-cms-prestashop,Tokopedia,2026-09-25 09:50
-,-,-,Rp 30.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/tokobukuratu/buku-novel-the-false-prince,Tokopedia,2026-09-25 09:50
-,-,-,"GROSIR KERUPUK GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Makanan & Minuman,,-,https://www.tokopedia.com/grosir-kerupuk-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 24.700,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/grosir-kerupuk-gresik/kerupuk-ikan-payus-khas-gresik-500gr-1734667330335573465-1737512506164479449,Tokopedia,2026-09-25 09:50
-,-,-,Rp 18.700,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/grosir-kerupuk-gresik/aneka-macam-kerupuk-siap-goreng-termurah-kualitas-no-1-1736561158347720153-1736561178974455257,Tokopedia,2026-09-25 09:50
-,-,-,Rp 15.400,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/grosir-kerupuk-gresik/krupuk-ikan-payus-mentah-khas-gresik-500gr-kerupuk-goreng-food-toko-sahabat-1730269445936678361,Tokopedia,2026-09-25 09:50
-,-,-,"Produsen Hijab Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Fashion Muslim,,-,https://www.tokopedia.com/produsen-hijab-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 23.310,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/produsen-hijab-gresik/pasmina-ukuran-180-x-70-cm-1732599728385591039,Tokopedia,2026-09-25 09:50
-,-,-,Rp 11.340,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/produsen-hijab-gresik/bergo-sport-s-bergo-olahraga-s-1730266237051438847,Tokopedia,2026-09-25 09:50
-,-,-,Rp 31.525,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/produsen-hijab-gresik/bergo-sport-jumbo-bergo-instan-jumbo-1733169855108450047,Tokopedia,2026-09-25 09:50
-,-,-,"Kado Pigura Custom Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Souvenir & Perayaan,,-,https://www.tokopedia.com/kado-pigura-custom-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 119.200,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/kado-pigura-custom-gresik/pigura-3d-kado-valentine-kado-pacar-kado-ayang-kado-anniversary-kado-ultah-kado-bestimu-foto-bisa-custom-1731789929201763999,Tokopedia,2026-09-25 09:50
-,-,-,Rp 125.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/kado-pigura-custom-gresik/frame-3d-20x25-cm-love-kado-valentine-kado-anniversary-kado-ayang-kado-ultah-kado-kesayangan-kado-suami-kado-istri-1731459715971253919-1734700982487647903,Tokopedia,2026-09-25 09:50
-,-,-,Rp 125.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/kado-pigura-custom-gresik/pigura-custom-frame-kado-valentine-kado-pacar-kado-ayang-kado-nikah-kado-ultah-kado-anniv-kado-wisuda-dll-angka-bisa-custom-1730334191928837791,Tokopedia,2026-09-25 09:50
-,-,-,"Serbaneka Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/serbaneka-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/serbaneka-gresik/dapat-3-pcs-sabun-papaya-by-mamaya-70gr-original-1731418851272721758,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/serbaneka-gresik/dapat-1-lusin-12-pcs-sabun-susu-collagen-by-ayu-sabun-mencerahkan-dan-memutihkan-kulit-1730924149486945630,Tokopedia,2026-09-25 09:50
-,-,-,Rp 13.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/serbaneka-gresik/promo-sabun-susu-collagen-1-lusin-12-pcs-dan-6-pcs-original-bpom-1731032528044000606,Tokopedia,2026-09-25 09:50
-,-,-,"ajm gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cvajm,Tokopedia,2026-09-25 09:50
-,-,-,Rp 750.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cvajm/as-spider-mesin-electrolux-wf-12022,Tokopedia,2026-09-25 09:50
-,-,-,Rp 500.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cvajm/crospis-segitiga-drum-tipe-262-lux-electrolux,Tokopedia,2026-09-25 09:50
-,-,-,Rp 5.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cvajm/mineralight-air-minum-ph-tinggi-9-5-minuman-mineral-dengan-kadar-ph-9-5-plus-untuk-antioxidant-obat-alternatif-kesehatan-1731654371327378743,Tokopedia,2026-09-25 09:50
